_id,name,city,area,address_from_baidu,phone_number,telephone_from_baidu,departments,special,evaluation,followers,reservation,intro,img_url,position,url
6711fc925f4a555c8ce3c9b8,浙江大学医学院附属第二医院解放路院区,杭州市,上城区,杭州市上城区解放路88号,0571-87783777,(0571)87783777,"内科,外科,骨科,妇产科,儿科,皮肤性病科,男科,眼科,耳鼻咽喉头颈科,口腔科,肿瘤科,中医科,不孕不育科,精神科,麻醉科,康复医学科,医学影像科,全科医疗科,急诊医学科,病理科,护理门诊,营养科",,18000.0,2007.0,924.0,简介：浙江大学医学院附属第二医院（简称浙医二院）创建于1869年，其前身为英国圣公会在华设立的杭州广济医院，1885-1925年医...更多。,https://kano.guahao.com/hlarge_YNI2958438.jpg,杭州市上城区解放路88号,https://www.guahao.com/hospital/ED25EA3F3F68A102E040A8C00F01221B000
6711fc935f4a555c8ce3c9ba,陆军军医大学第一附属医院（西南医院）,重庆市,沙坪坝区,重庆市沙坪坝区高滩岩正街30号,023-68754000,(023)65318301,"内科,外科,骨科,妇产科,儿科,皮肤性病科,眼科,耳鼻咽喉头颈科,口腔科,肿瘤科,中医科,不孕不育科,中西医结合科,精神科,麻醉科,疼痛科,康复医学科,医学影像科,全科医疗科,急诊医学科,体检科,病理科,医学检验科,护理门诊,营养科",,5938.0,6578.0,155000.0,简介：陆军军医大学第一附属医院（西南医院）展开床位2200余张，设备总值6.5亿元，年门急诊量134余万人次，住院收容6.4万人次...更多。,https://kano.guahao.com/hlarge_qcP2956788.jpg,重庆市沙坪坝高滩岩正街30号,https://www.guahao.com/hospital/986c9800-c720-11e1-913c-5cf9dd2e7135000
6711fc9c5f4a555c8ce3c9bc,上海长征医院,上海市,黄浦区,上海市黄浦区凤阳路415号,021-63586818,(021)63586818,"内科,外科,骨科,妇产科,生殖医学中心,儿科,眼科,耳鼻咽喉头颈科,口腔科,皮肤性病科,肿瘤科,麻醉科,医学影像科,中医科,精神科,康复医学科",,72000.0,17000.0,723000.0,简介：海军军医大学长征医院是一所集医疗、教学、科研为一体的综合性三级甲等医院。,https://kano.guahao.com/hlarge_tGz2954826.jpg,上海市凤阳路415号,https://www.guahao.com/hospital/8888a69d-5648-4710-99dd-92ee5e2ef1fe000
6711fc9d5f4a555c8ce3c9be,中山大学附属肿瘤医院,广州市,越秀区,广州市越秀区东风东路651号,020-87343571,(020)87343292,"内科,外科,耳鼻咽喉头颈科,口腔科,肿瘤科,中医科,麻醉科,康复医学科,医学影像科,全科医疗科,病理科,医学检验科,重症医学科",,9357.0,2808.0,0.0,简介：中山大学肿瘤防治中心（中山大学附属肿瘤医院，中山大学肿瘤研究所）是国内规模最大、学术力量最雄厚的肿瘤学医教研基地之一。,https://kano.guahao.com/hlarge_4YJ2956802.jpg,广东省广州市东风东路651号,https://www.guahao.com/hospital/986cab7f-c720-11e1-913c-5cf9dd2e7135000
6711fc9f5f4a555c8ce3c9c0,首都医科大学宣武医院,北京市,西城区,北京市西城区长椿街45号宣武医院,010-83198899,(010)83922345,"内科,外科,骨科,妇产科,儿科,皮肤性病科,眼科,耳鼻咽喉头颈科,口腔科,中医科,精神科,麻醉科,疼痛科,康复医学科,医学影像科,病理科,营养科",,6913.0,950.0,33.0,简介：首都医科大学宣武医院创建于1958年，是一所以神经科学和老年医学为重点，以治疗心脑血管疾患为主要特色，承担着医疗、教育、科研...更多。,https://kano.guahao.com/hlarge_Ir52954848.jpg,北京市西城区长椿街45号宣武医院,https://www.guahao.com/hospital/8a00b552-c796-4b03-b648-5db02e64f1ef000
6711fca15f4a555c8ce3c9c2,上海市第六人民医院,上海市,徐汇区,上海市徐汇区宜山路600号,021-64369181,(021)64369181,"生殖医学中心,内科,外科,骨科,妇产科,儿科,皮肤性病科,男科,眼科,耳鼻咽喉头颈科,口腔科,肿瘤科,中医科,不孕不育科,精神科,麻醉科,疼痛科,康复医学科,运动医学科,医学影像科,全科医疗科,急诊医学科,病理科,护理门诊,营养科,重症医学科","骨科,内分泌代谢科",101000.0,36000.0,1370000.0,简介：上海市第六人民医院、上海交通大学附属第六人民医院建于1904年，是一所三级甲等大型综合性教学医院。,https://kano.guahao.com/hlarge_Iot2957561.jpg,上海市徐汇区宜山路600号,https://www.guahao.com/hospital/b20f1915-66d5-46d9-b539-0d742b0eedd6000
6711fca25f4a555c8ce3c9c4,上海市第六人民医院东院(临港),上海市,浦东新区,上海市浦东新区南汇新城环湖西三路222号,021-38297000,(021)38297000,"内科,外科,骨科,妇产科,儿科,皮肤性病科,眼科,耳鼻咽喉头颈科,口腔科,肿瘤科,中医科,不孕不育科,精神科,麻醉科,疼痛科,康复医学科,医学影像科,病理科,护理门诊,营养科,重症医学科",,4450.0,1867.0,1140.0,简介：上海市第六人民医院东院、上海交通大学附属第六人民医院东院是市委、市府实施5+3+1项目工程之一，于2009年9月26日开工建...更多。,https://kano.guahao.com/hlarge_Ino2957770.jpg,上海市浦东新区南汇新城环湖西三路222号,https://www.guahao.com/hospital/c077a899-41f2-43f6-b9e4-c9abf310288d000
6711fca35f4a555c8ce3c9c6,广东省人民医院,广州市,越秀区,广东省广州市越秀区中山二路106号,020-83827812,"(020)83827812,(020)83882222","内科,外科,骨科,妇产科,儿科,皮肤性病科,眼科,耳鼻咽喉头颈科,肿瘤科,中医科,不孕不育科,精神科,医学影像科,急诊医学科",,2431.0,5123.0,854.0,简介：广东省人民医院东川门诊疑难病会诊门诊（以下简称会诊门诊）位于东川门诊大楼3楼，占地约200平方米，环境温馨、舒适。,https://kano.guahao.com/hlarge_aCt2953920.jpg,广东省广州市中山二路106号(中山二路和东川路交界处),https://www.guahao.com/hospital/36320406-2610-4bda-a421-df1cf83eb23a000
6711fca55f4a555c8ce3c9c8,广东省人民医院平洲分院,佛山市,南海区,广东省佛山市南海区,0757-86786098,,"内科,外科,妇产科,儿科,皮肤性病科,男科,眼科,耳鼻咽喉头颈科,口腔科,康复医学科",,1.0,35.0,0.0,简介：广东省人民医院平洲分院的前身为广东省皮肤病防治研究中心、广东省康复医院，是一家集医疗、康复、保健、预防为一体的综合性三级甲等...更多。,https://kano.guahao.com/hlarge_mTv2957282.jpg,广东省佛山市南海区平洲永安中路58号,https://www.guahao.com/hospital/9aa1bee0-c720-11e1-913c-5cf9dd2e7135000
6711fca65f4a555c8ce3c9ca,复旦大学附属眼耳鼻喉科医院,上海市,徐汇区,上海市徐汇区汾阳路83号,021-64377134,(021)64377134,"眼科,眼科专科,耳鼻喉科,耳鼻喉科专科,放疗科,眼耳鼻整形外科,口腔科,麻醉,内科,外科,骨科,儿科,耳鼻咽喉头颈科,医学影像科,病理科","耳鼻喉科(特约和特需),耳鼻喉科专家,耳鼻喉科,眼科(特约和特需),眼科专家,眼科,小儿眼科与斜弱视专家,近视防治便民门诊,宝庆屈光,汾阳屈光",195000.0,83000.0,4076000.0,简介：复旦大学附属眼耳鼻喉科医院耀华院区复旦大学附属眼耳鼻喉科医院耀华院区复旦大学附属眼耳鼻喉科医院耀华院区复旦大学附属眼耳鼻喉科...更多。,https://kano.guahao.com/hlarge_wG42953453.jpg,上海市徐汇区汾阳路83号,https://www.guahao.com/hospital/125361059609302000
6711fca75f4a555c8ce3c9cc,复旦大学附属儿科医院,上海市,闵行区,上海市闵行区万源路399号,(021)64931923,(021)64931923,"内科,外科,儿科,皮肤性病科,眼科,耳鼻咽喉头颈科,口腔科,肿瘤科,中医科,疼痛科,康复医学科,医学影像科,护理门诊","神经内科,内分泌科",130000.0,54000.0,1648000.0,简介：复旦大学附属儿科医院创建于1952年，由西门妇孺医院分院、中国红十字会第一医院和中山医院儿科合并而成。,https://kano.guahao.com/hlarge_uig2957622.jpg,上海市闵行区万源路399号,https://www.guahao.com/hospital/b757d737-494d-4aa9-a7b4-15d5c6ff5c18000
6711fca85f4a555c8ce3c9ce,北京儿童医院,北京市,西城区,北京市西城区南礼士路56号,010-59616161,(010)59612345,"内科,儿科,眼科,口腔科,肿瘤科,中医科,精神科,麻醉科,医学影像科",,17000.0,2149.0,193.0,"简介：首都医科大学附属北京儿童医院（简称""北京儿童医院""）是集医疗、科研、教学、保健于一体的三级甲等综合性儿科医院，前身是我国现代...更多。",https://kano.guahao.com/hlarge_BRv2957354.jpg,北京市西城区南礼士路56号,https://www.guahao.com/hospital/9ff45a91-1e70-4fa5-b0af-2cd51d559a91000
6711fcb45f4a555c8ce3c9d0,广州医科大学附属第一医院,广州市,越秀区,广州市越秀区沿江西路151号,020-83062114,(020)83062114,"内科,外科,骨科,妇产科,儿科,皮肤性病科,眼科,耳鼻咽喉头颈科,口腔科,肿瘤科,中医科,不孕不育科,精神科,麻醉科,疼痛科,康复医学科,医学影像科,全科医疗科,急诊医学科,营养科",,3433.0,5892.0,282000.0,简介：广州医科大学附属第一医院是一所集医疗、教学、科研、保健、康复、院前急救于一体的大型三级甲等医院，也是广州呼吸疾病研究所、广州...更多。,https://kano.guahao.com/hlarge_dh22953338.jpg?timestamp=1478246045148,广州市沿江路151号(原市总工对面),https://www.guahao.com/hospital/08319D6686C53137E0530F01A8C095E4000
6711fcb55f4a555c8ce3c9d2,天津市肿瘤医院,天津市,河西区,天津市河西区体院北环湖西路,022-23377545,(022)23340123,"内科,外科,耳鼻咽喉头颈科,肿瘤科,中医科,中西医结合科,精神科,麻醉科,疼痛科,康复医学科,医学影像科,病理科,营养科",,39000.0,15000.0,693000.0,简介：天津市肿瘤医院(天津医科大学附属肿瘤医院)是我国肿瘤学科的发祥地，是集医、教、研、防为一体的大型三级甲等肿瘤专科医院，是我国...更多。,https://kano.guahao.com/hlarge_8um2953356.jpg,天津市河西区体院北环湖西路,https://www.guahao.com/hospital/08991199-fee5-48cc-b827-95eb0fdbd980000
6711fcb65f4a555c8ce3c9d4,中山大学孙逸仙纪念医院,广州市,越秀区,广州市越秀区沿江西路107号,020-81332199,"(020)81332199,(020)81332372","内科,外科,骨科,妇产科,儿科,皮肤性病科,男科,眼科,耳鼻咽喉头颈科,口腔科,肿瘤科,中医科,不孕不育科,麻醉科,康复医学科,医学影像科,全科医疗科,急诊医学科,体检科,病理科,营养科,重症医学科",,2154.0,1334.0,0.0,简介：中山大学孙逸仙纪念医院(官网:www.syshospital.com)（又名中山大学第二附属医院，简称中山二院）座 落在广州...更多。,https://kano.guahao.com/hlarge_BnH2956784.jpg,广东省广州市沿江西路107号,https://www.guahao.com/hospital/986c8e35-c720-11e1-913c-5cf9dd2e7135000
6711fcb85f4a555c8ce3c9d6,哈尔滨医科大学附属第二医院,哈尔滨市,南岗区,哈尔滨市南岗区学府路246号,45186662961,(0451)86605612,"内科,外科,骨科,妇产科,儿科,皮肤性病科,眼科,耳鼻咽喉头颈科,口腔科,肿瘤科,中医科,不孕不育科,精神科,疼痛科,康复医学科,医学影像科,全科医疗科,急诊医学科,营养科",,30000.0,751.0,260.0,简介：哈尔滨医科大学附属第二医院创建于1954年，是集医疗、教学、科研、预防、保健和康复为一体的大型综合性三级甲等医院。,https://kano.guahao.com/hlarge_vVA2958656.jpg,哈尔滨南岗区保健路148号,https://www.guahao.com/hospital/FEC007C4FE5C1EF0E040A8C00F012C86000
6711fcb95f4a555c8ce3c9d8,中山大学中山眼科中心,广州市,越秀区,广州市越秀区先烈南路54号,020-87330000,(020)66607666,"外科,眼科",,1805.0,1684.0,0.0,简介：广州中山眼科医院（中山大学中山眼科中心、中山大学眼科医院）组建于1953年。现有床位317张。,https://static.guahao.com/img/character/hos.png?_=20121223,广东省广州市先烈南路54号,https://www.guahao.com/hospital/986caa11-c720-11e1-913c-5cf9dd2e7135000
6711fcba5f4a555c8ce3c9da,天津医科大学总医院,天津市,和平区,天津市和平区鞍山道154号,022-60362255,"(022)60362255,(022)60362443","心血管内科,内科,外科,骨科,妇产科,儿科,皮肤性病科,眼科,耳鼻咽喉头颈科,口腔科,肿瘤科,中医科,中西医结合科,不孕不育科,精神科,麻醉科,疼痛科,康复医学科,医学影像科,全科医疗科,急诊医学科,体检科,重症医学科",,51000.0,836.0,560.0,简介：天津总医院（天津医科大学总医院）三级甲等医院，天津市最大的集医疗、教学、科研、预防为一体的综合性大学医院。,https://kano.guahao.com/hlarge_fVj2958654.jpg,天津市和平区鞍山道154号,https://www.guahao.com/hospital/FEC007C4F75E1EF0E040A8C00F012C86000
6711fcbd5f4a555c8ce3c9dc,天津医科大学总医院滨海医院,天津市,滨海新区,天津市滨海新区汉蔡路159号,022-67127856,(022)67127190,"内科,外科,骨科,妇产科,儿科,皮肤性病科,眼科,耳鼻咽喉头颈科,口腔科,中医科,麻醉科,康复医学科,医学影像科,全科医疗科,急诊医学科,病理科,营养科,重症医学科",,12000.0,23.0,0.0,"简介：设置1200张床位冲""三甲""  　　天津医科大学总医院滨海医院由滨海建投集团负责投资建设，项目位于天津市滨海新区汉沽东扩区，...更多。",https://kano.guahao.com/hlarge_ZSS2953659.jpg,滨海新区汉沽医院路28号,https://www.guahao.com/hospital/1d4db830-8066-48c7-9ffd-f0000eb4f79d000
6711fcbe5f4a555c8ce3c9de,中山大学附属第三医院天河院区,,,,020-85253333,,"内科,外科,骨科,妇产科,儿科,皮肤性病科,眼科,耳鼻咽喉头颈科,口腔科,肿瘤科,中医科,不孕不育科,精神科,麻醉科,疼痛科,康复医学科,医学影像科,急诊医学科,病理科,护理门诊,营养科,重症医学科",,84000.0,12000.0,1609000.0,简介：中山大学附属第三医院（原中山医科大学附属第三医院），始建于1971年，是一所承担预防保健、医疗、康复以及医学教育和科研任务的...更多。,https://kano.guahao.com/hlarge_g9b2953217.jpg,广东省广州市天河区天河路600号,https://www.guahao.com/hospital/05ba2f6c-ec92-4a58-a6d0-31befb5474ed000
6711fcc05f4a555c8ce3c9e0,苏州大学附属第一医院十梓街院区,苏州市,姑苏区,苏州市姑苏区十梓街188号,0512-65223637,,"内科,外科,骨科,妇产科,儿科,皮肤性病科,男科,眼科,耳鼻咽喉头颈科,口腔科,肿瘤科,中医科,中西医结合科,不孕不育科,精神科,疼痛科,康复医学科,运动医学科,医学影像科,全科医疗科,急诊医学科,体检科,病理科,护理门诊,营养科,重症医学科",,21000.0,8621.0,413000.0,简介：苏州大学附属第一医院始创于1883年（清光绪九年），是卫生部首批三级甲等医院，为江苏省卫生厅直属的省级重点医院，苏南地区医疗...更多。,https://kano.guahao.com/hlarge_HJ02953474.jpg,江苏省苏州市沧浪区十梓街188号,https://www.guahao.com/hospital/137228411103168000
6711fcc35f4a555c8ce3c9e2,哈尔滨医科大学附属第一医院,哈尔滨市,南岗区,哈尔滨市南岗区邮政街23号,0451-85556000,(0451)85556000,"内科,外科,骨科,妇产科,儿科,皮肤性病科,眼科,耳鼻咽喉头颈科,口腔科,肿瘤科,不孕不育科,中西医结合科,精神科,医学影像科,营养科,重症医学科",,63000.0,577.0,25.0,简介：哈尔滨医科大学附属第一医院始建于1949年，是集医疗、教学、科研为一体的大型综合性三级甲等医院。,https://kano.guahao.com/hlarge_xNj2956883.jpg,黑龙江省哈尔滨市南岗区大直街199号,https://www.guahao.com/hospital/986d3132-c720-11e1-913c-5cf9dd2e7135000
6711fcca5f4a555c8ce3c9e4,上海儿童医学中心,上海市,浦东新区,上海市浦东新区东方路1678号,021-38626161,(021)38626161,"内科,外科,骨科,妇产科,儿科,皮肤性病科,眼科,耳鼻咽喉头颈科,口腔科,肿瘤科,中医科,中西医结合科,精神科,麻醉科,康复医学科,医学影像科,病理科,营养科,重症医学科",,104000.0,34000.0,754000.0,简介：上海交通大学医学院附属上海儿童医学中心是上海市人民政府与美国世界健康基金会(Project HOPE)的合作建设项目。,https://kano.guahao.com/hlarge_Cyd2954883.jpg,上海市浦东新区东方路1678号,https://www.guahao.com/hospital/8cda804a-9de1-48cb-b99a-08c0c3e4672d000
6711fccc5f4a555c8ce3c9e6,南京鼓楼医院,南京市,鼓楼区,江苏省南京市鼓楼区中山路321号,025-83106666,(025)83106666,"内科,外科,骨科,妇产科,儿科,皮肤性病科,男科,眼科,耳鼻咽喉头颈科,口腔科,肿瘤科,中医科,不孕不育科,精神科,麻醉科,疼痛科,康复医学科,运动医学科,医学影像科,全科医疗科,急诊医学科,病理科,护理门诊,营养科",,52000.0,8277.0,526000.0,简介：南京市鼓楼医院，又名南京大学医学院附属鼓楼医院，前身是1892年由美国基督教会资助的加拿大籍传教士威廉&middot;爱德华...更多。,https://kano.guahao.com/hlarge_0FV2954536.jpg,南京市中山路321号,https://www.guahao.com/hospital/6d71e862-8cbc-4b92-b7de-db272d9e53c3000
6711fccd5f4a555c8ce3c9e8,四川大学华西口腔医院,成都市,武侯区,成都市武侯区人民南路三段14号,028-85553331,"(028)85501437,(028)85553331","口腔科,肿瘤科,中医科",,1085.0,462.0,58.0,简介：四川大学华西口腔医学院始建于1907年的成都仁济牙科诊所，1912年扩建为牙症医院，1917年建立华西协合大学牙学院，是中国...更多。,https://kano.guahao.com/hlarge_h8X2956893.jpg,四川省成都市人民南路三段14号,https://www.guahao.com/hospital/986d4044-c720-11e1-913c-5cf9dd2e7135000
6711fccf5f4a555c8ce3c9ea,武汉大学人民医院,武汉市,武昌区,武汉市武昌区解放路238号,027-88041911,"(027)88041911,(027)88999120","内科,外科,妇产科,生殖医学中心,儿科,老年病科,耳鼻咽喉-头颈外科,眼科,肿瘤科,皮肤科,医疗美容科,精神卫生中心,口腔科,中医科,针灸科,康复科,核医学科,营养咨询门诊,睡眠障碍门诊,病理门诊,PICC门诊,骨科,不孕不育科,医学影像科,全科医疗科,急诊医学科,病理科,医学检验科,重症医学科",,29000.0,4377.0,157000.0,简介：<p>武汉大学人民医院（湖北省人民医院、武汉大学第一临床学院）创建于1923年，是湖北地区首家公立医院。,https://kano.guahao.com/hlarge_KWb2898685.jpg?timestamp=1565760151613,湖北武汉武昌区张之洞路(原紫阳路),https://www.guahao.com/hospital/986d3f86-c720-11e1-913c-5cf9dd2e7135000
6711fcd05f4a555c8ce3c9ec,重庆医科大学附属儿童医院,,,,023-63622984,,"内科,外科,骨科,儿科,皮肤性病科,眼科,耳鼻咽喉头颈科,口腔科,肿瘤科,中医科,精神科,麻醉科,康复医学科,医学影像科",,16000.0,2475.0,2076.0,简介：重庆医科大学附属儿童医院于1956年由上海医学院儿科系迁渝创建，是集医教研为一体的国家三级甲等综合性儿童医院，最早被国家授予...更多。,https://kano.guahao.com/hlarge_Dwu2956890.jpg,重庆市重庆市渝中区重庆市渝中区中山二路136号,https://www.guahao.com/hospital/986d3e0a-c720-11e1-913c-5cf9dd2e7135000
6711fcd25f4a555c8ce3c9ee,四川大学华西第二医院,成都市,武侯区,成都市武侯区人民南路三段20号,028-85503960,(028)85503960,"妇产科,儿科,男科,耳鼻咽喉头颈科,不孕不育科,康复医学科,医学影像科,重症医学科",,3413.0,706.0,0.0,简介：四川大学华西第二医院，又名四川大学华西妇产儿童医院，为唯一的卫生部部属妇女儿童医院。,https://kano.guahao.com/hlarge_Na12956868.jpg,四川省成都市人民南路3段20号,https://www.guahao.com/hospital/986d2560-c720-11e1-913c-5cf9dd2e7135000
6711fcd35f4a555c8ce3c9f0,吉林大学第一医院,长春市,朝阳区,吉林省长春市朝阳区新民大街1号,0431-85612345,(0431)88782291,"内科,外科,骨科,妇产科,儿科,皮肤性病科,男科,眼科,耳鼻咽喉头颈科,口腔科,肿瘤科,中医科,不孕不育科,精神科,麻醉科,疼痛科,康复医学科,运动医学科,医学影像科,急诊医学科,体检科,病理科,医学检验科,护理门诊,重症医学科",,8356.0,785.0,0.0,简介：吉林大学白求恩第一医院是一所集医疗、教学、科研、预防、保健、康复于一体的大型综合性医院、吉林省首家达标的三级甲等医院、全国百...更多。,https://kano.guahao.com/hlarge_33L2958662.jpg?timestamp=1530867518245,吉林省长春市新民大街71号,https://www.guahao.com/hospital/FF0153A8EB122010E0430F01A8C07495000
6711fcd55f4a555c8ce3c9f2,山东省立医院,济南市,槐荫区,山东省济南市槐荫区经五纬七路324号,0531-87938911,(0531)87938911,"内科,外科,骨科,妇产科,儿科,皮肤性病科,眼科,耳鼻咽喉头颈科,口腔科,肿瘤科,中医科,不孕不育科,精神科,麻醉科,疼痛科,医学影像科,职业病科,急诊医学科,病理科,重症医学科",,14000.0,821.0,104.0,简介：山东省立医院始建于1897年，迄今已有115年的悠久历史，是一所集医疗、教学、科研、预防保健和指导基层等任务于一体的山东省规...更多。,https://kano.guahao.com/hlarge_W9u2956789.jpg,山东省济南市经五纬七路324号,https://www.guahao.com/hospital/986c99d2-c720-11e1-913c-5cf9dd2e7135000
6711fcd65f4a555c8ce3c9f4,山东省立医院互联网医院,济南市,槐荫区,山东省济南市槐荫区经五纬七路324号,0531-87938911,(0531)87938911,,,0.0,0.0,0.0,简介：山东省立医院始建于1897年，迄今已有115年的悠久历史，是一所集医疗、教学、科研、预防保健和指导基层等任务于一体的山东省规...更多。,https://kano.guahao.com/hlarge_W9u2956789.jpg,山东省济南市经五纬七路324号,https://www.guahao.com/hospital/N81909596153
6711fcd75f4a555c8ce3c9f6,唐都医院,,,,029-84777777；029-84777114,,"生殖中心,内科,外科,骨科,妇产科,儿科,皮肤性病科,眼科,耳鼻咽喉头颈科,口腔科,肿瘤科,中医科,麻醉科,疼痛科,康复医学科,医学影像科,急诊医学科,体检科,营养科",,39000.0,3568.0,80000.0,简介：唐都医院创建于1939年，前身为延安中央医院，1958年经总参批准为第四军医大学第二附属医院，1984年经总后批准对外称“唐...更多。,https://kano.guahao.com/hlarge_sOw2958584.jpg,西安市灞桥区纺北路十字路口下坡即到,https://www.guahao.com/hospital/f981627f-aa7e-40a7-9999-895377aa2031000
6711fcde5f4a555c8ce3c9f8,首都医科大学附属北京朝阳医院,北京市,朝阳区,北京市朝阳区工人体育场南路8号,010-85231000,(010)85231777,"内科,外科,骨科,妇产科,儿科,皮肤性病科,眼科,耳鼻咽喉头颈科,口腔科,肿瘤科,中医科,精神科,麻醉科,疼痛科,康复医学科,医学影像科,全科医疗科,职业病科,急诊医学科,病理科,医学检验科,营养科,重症医学科",,17000.0,751.0,1077000.0,简介：首都医科大学附属北京朝阳医院建院于1958年2月24日，是北京市医院管理局直属，集医疗、教学、科研、预防为一体的三级甲等医院...更多。,https://kano.guahao.com/hlarge_afa2953880.jpg,工人体育场南路8号,https://www.guahao.com/hospital/34250b55-2a8b-474a-95e9-48150516d7a5000
6711fce05f4a555c8ce3c9fa,郑州大学第一附属医院,郑州市,二七区,河南省郑州市二七区五里堡街道河医社区建设东路1号,0371-66913114,(0371)66913114,"内科,外科,骨科,妇产科,儿科,皮肤性病科,男科,眼科,耳鼻咽喉头颈科,口腔科,肿瘤科,中医科,不孕不育科,中西医结合科,精神科,麻醉科,疼痛科,康复医学科,医学影像科,全科医疗科,急诊医学科,病理科,营养科,重症医学科",,28000.0,2827.0,134000.0,简介：郑州大学第一附属医院始建于1928年9月，其前身为原国立河南大学医学院附设医院。,https://kano.guahao.com/hlarge_O3j2954622.jpg,郑州市建设东路1号,https://www.guahao.com/hospital/74cb2e29-85fb-4783-9666-586dd302cb6b000
6711fce15f4a555c8ce3c9fc,空军军医大学(第四军医大学)口腔医学院,,,,029-84776225,,"内科,外科,口腔科,肿瘤科,麻醉科,康复医学科,医学影像科,急诊医学科,病理科,医学检验科",,7037.0,394.0,3.0,简介：空军军医大学口腔医院，暨第四军医大学口腔医学院，位于古城西安，是中国人民解放军唯一一所集教、医、研为一体的高等口腔专业学院，...更多。,https://kano.guahao.com/hlarge_2D72956837.jpg,陕西省西安市长乐西路145号,https://www.guahao.com/hospital/986d00e6-c720-11e1-913c-5cf9dd2e7135000
6711fce25f4a555c8ce3c9fe,上海交通大学附属胸科医院,上海市,徐汇区,上海市徐汇区淮海西路241号,0,(021)22200000,"内科,外科,儿科,肿瘤科,中医科,中西医结合科,麻醉科,疼痛科,医学影像科,急诊医学科,病理科,护理门诊,重症医学科",胸外科,38000.0,12000.0,820000.0,简介：上海市胸科医院是国内最早成立的以诊治心胸疾患为主的三级甲等专科医院。,https://kano.guahao.com/hlarge_Cxg2954919.jpg,上海市徐汇区淮海西路241号,https://www.guahao.com/hospital/8db18b07-5a05-4b8b-9183-30622b8e9da3000
6711fce45f4a555c8ce3ca00,复旦大学附属妇产科医院黄浦院区,,,,021-33189900,,"院士门诊,普通门诊,专科门诊,正高专家门诊,副高专家门诊,产科建大卡,特需门诊A,特需门诊B,周末门诊A,周末门诊B,特需会诊A,特需门诊,外科,妇产科,儿科,男科,中医科,不孕不育科,医学影像科,全科医疗科",,161000.0,41000.0,2588000.0,简介：复旦大学附属妇产科医院，由中国首家妇产专科医院——西门妇孺医院发展而来，是美国人Margaret Williamson于18...更多。,https://kano.guahao.com/hlarge_SoZ2953452.jpg,上海市黄浦区方斜路566号,https://www.guahao.com/hospital/125336131920301000
6711fce65f4a555c8ce3ca02,复旦大学附属妇产科医院杨浦院区,上海市,杨浦区,上海市杨浦区沈阳路128号,021-33189900,(021)33189900,"普通门诊,专科门诊,正高专家门诊,产科建大卡,优秀团队,副高专家门诊,周末特需门诊A,周末特需门诊B,特需门诊A,特需门诊B,特需会诊A,外科,妇产科,儿科,不孕不育科",,172000.0,28000.0,2052000.0,简介：复旦大学附属妇产科医院，由中国首家妇产专科医院——西门妇孺医院发展而来，是美国人Margaret Williamson于18...更多。,https://kano.guahao.com/hlarge_i422953459.jpg,上海市杨浦区沈阳路128号,https://www.guahao.com/hospital/126811834070259000
6711fce75f4a555c8ce3ca04,中国医学科学院血液病医院（血液学研究所）,,,,022-23909999,,"内科,儿科,眼科,口腔科,急诊医学科,营养科",,13000.0,1329.0,30000.0,简介：中国医学科学院北京协和医学院血液学研究所血液病医院创建于1957年，创办人为著名血液学家、教育家邓家栋教授，其前身是中国人民...更多。,https://kano.guahao.com/hlarge_0HT2955602.jpg?timestamp=1534234424125,天津市和平区南京路288号,https://www.guahao.com/hospital/98684eaf-c720-11e1-913c-5cf9dd2e7135000
6711fce95f4a555c8ce3ca06,重庆医科大学附属第一医院,,,,023-68811360,,"内科,外科,骨科,妇产科,儿科,皮肤性病科,眼科,耳鼻咽喉头颈科,口腔科,肿瘤科,中医科,不孕不育科,精神科,麻醉科,疼痛科,康复医学科,医学影像科,全科医疗科,急诊医学科,体检科,医学检验科,护理门诊,营养科",胃肠外科,23000.0,2406.0,127000.0,简介：重庆医科大学附属第一医院于1957年由原上海第一医学院（现复旦大学附属医院）分迁来渝创建，历经50余年的建设和发展，已成为全...更多。,https://kano.guahao.com/hlarge_VTW2956895.jpg,重庆市渝中区袁家岗友谊路1号,https://www.guahao.com/hospital/986d41c1-c720-11e1-913c-5cf9dd2e7135000
6711fcea5f4a555c8ce3ca08,浙江大学医学院附属儿童医院(湖滨院区),杭州市,拱墅区,浙江省杭州市拱墅区竹竿巷57号,0571-87061007,,"内科,外科,妇产科,儿科,眼科,口腔科,中医科,中西医结合科,精神科,麻醉科,康复医学科,医学影像科,体检科,护理门诊,营养科",发育行为儿科,4671.0,901.0,179.0,简介：浙江大学医学院附属儿童医院是浙江省最大的三级甲等儿童医院，承担着全省儿科医疗、教学、科研、儿童保健及突发性公共卫生事件应急任...更多。,https://kano.guahao.com/hlarge_gA32958429.jpg,浙江省杭州市下城区竹竿巷57号310003,https://www.guahao.com/hospital/ED25EA3F3F66A102E040A8C00F01221B000
